Allow Print for Cancelled,אפשר הדפסה עבור בוטל,
Allow Print for Draft,אפשר הדפסה עבור טיוטה,
Allow Read On All Link Options,אפשר קריאה על כל אפשרויות הקישור,
Allow Rename,לאפשר שינוי שם,
Allow Roles,אפשר תפקידים,
Allow Self Approval,אפשר אישור עצמי,
Allow Sending Usage Data for Improving Applications,אפשר שליחת נתוני שימוש לשיפור יישומים,
Allow approval for creator of the document,אפשר אישור ליוצר המסמך,
Allow document creation via Email,אפשר יצירת מסמכים באמצעות דוא&quot;ל,
Allow events in timeline,אפשר אירועים בציר הזמן,
Allow in Quick Entry,אפשר כניסה מהירה,
Allow on Submit,לאפשר בשלח,
Allow only one session per user,אפשר רק פגישה אחת לכל משתמש,
Allow page break inside tables,אפשר מעבר דפים בתוך טבלאות,
Allow saving if mandatory fields are not filled,אפשר שמירה אם שדות חובה אינם ממולאים,
Allow sending usage data for improving applications,אפשר שליחת נתוני שימוש לשיפור יישומים,
Allow user to login only after this hour (0-24),אפשר למשתמש להתחבר רק לאחר שעה זו (0-24),
Allow user to login only before this hour (0-24),אפשר למשתמש להתחבר רק לפני שעה זו (0-24),
"Allow users to log in without a password, using a login link sent to their email","אפשר למשתמשים להיכנס ללא סיסמה, באמצעות קישור כניסה שנשלח לאימייל שלהם",
Allowed,מחמד,
Allowed File Extensions,הרחבות קבצים מותרות,
Allowed In Mentions,מותר להזכיר,
Allowed Modules,מודולים מותרים,
Allowed Roles,תפקידים מותרים,
Allowed embedding domains,הטמעת דומיינים מותרים,
"Allowing DocType, DocType. Be careful!","מאפשר DOCTYPE, DOCTYPE. היזהר!",
Already Registered,רשום כבר,
Already in the following Users ToDo list:{0},כבר ברשימת המשימות הבאה של המשתמשים: {0},
Also adding the dependent currency field {0},הוספת שדה המטבע התלוי {0},
Also adding the status dependency field {0},הוספת שדה תלות הסטטוס {0},
Alternative Email ID,מזהה דוא&quot;ל חלופי,
"Always add ""Draft"" Heading for printing draft documents",הוסף תמיד כותרת &quot;טיוטה&quot; להדפסת מסמכי טיוטה,
Always use this email address as sender address,השתמש תמיד בכתובת דוא&quot;ל זו ככתובת השולח,
Always use this name as sender name,השתמש תמיד בשם זה כשם השולח,
Amend,לתקן,
Amend Counter,תקן את המונה,
Amended Document Naming Settings,הגדרות שמות מסמכים מתוקנות,
Amended Documents,מסמכים מתוקנים,
Amended From,תוקן מ,
Amending,התקנה,Freeze message while amending a document
Amendment Naming Override,ביטול שמות לתיקון,
Amendment Not Allowed,תיקון לא מותר,
Amendment naming rules updated.,תיקון כללי השמות עודכנו.,
An error occurred while setting Session Defaults,אירעה שגיאה בעת הגדרת ברירות המחדל של מושב,
An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],קובץ סמל עם .ico הארכה. צריך להיות 16 x 16 פיקסלים. נוצר באמצעות מחולל favicon. [Favicon-generator.org],
An unexpected error occurred while authorizing {}.,אירעה שגיאה בלתי צפויה בעת הרשאת {}.,
Analytics,Analytics,
Ancestors Of,אבותיו של,
Announcement Widget,יישומון הכרזה,
Announcements,הכרזות,
Annual,שנתי,
Anonymization Matrix,מטריצת אנונימיזציה,
Anonymous responses,תגובות אנונימיות,
Another transaction is blocking this one. Please try again in a few seconds.,עסקה נוספת חוסמת את זה. אנא נסה שוב בעוד מספר שניות.,
"Another {0} with name {1} exists, select another name","אחר {0} עם שם {1} קיים, בחר שם אחר",
Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.,ניתן להשתמש בכל שפות מדפסת מבוססות מחרוזת. כתיבת פקודות גולמיות מחייבת ידע בשפת האם של המדפסת המסופקת על ידי יצרן המדפסות. אנא עיין במדריך למפתחים שסופק על ידי יצרן המדפסות כיצד לכתוב את הפקודות המקוריות שלהם. פקודות אלה ניתנות בצד השרת באמצעות שפת התבנית Jinja.,
"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.","מלבד מנהל מערכת, תפקידים עם הרשאות משתמש Set נכון יכולים להגדיר הרשאות למשתמשים אחרים עבור סוג מסמך זה.",
App,App,
App Access Key,מפתח גישה לאפליקציה,
App Access Key and/or Secret Key are not present.,מפתח גישה לאפליקציה ו/או מפתח סודי אינם קיימים.,
App Client ID,מזהה לקוח אפליקציה,
App Client Secret,סוד לקוח האפליקציה,
App ID,מזהה אפליקציה,
App Logo,לוגו האפליקציה,
App Name,שם אפליקציה,
App Secret Key,מפתח סודי לאפליקציה,
App not found for module: {0},האפליקציה לא נמצאה עבור מודול: {0},
App {0} is not installed,האפליקציה {0} אינה מותקנת,
Append Emails to Sent Folder,הוסף הודעות דוא&quot;ל לתיקיה שנשלחה,
Append To,צרף ל,
Append To can be one of {0},צרף ליכול להיות אחד {0},
"Append as communication against this DocType (must have fields: ""Sender"" and ""Subject""). These fields can be defined in the email settings section of the appended doctype.",הוסף כתקשורת נגד DocType זה (חייבים לכלול שדות: &quot;שולח&quot; ו&quot;נושא&quot;). ניתן להגדיר שדות אלה בקטע הגדרות הדוא&quot;ל של ה-doctype המצורף.,
Applicable Document Types,סוגי מסמכים רלוונטיים,
Applicable For,ישים ל,
Application Logo,לוגו יישום,
Application Name,שם אפליקציה,
Application Version,גרסת אפליקציה,
Applied On,הוחל על,
Apply,להגיש מועמדות,
Apply Assignment Rule,החל כלל מטלות,Button in list view actions menu
Apply Document Permissions,החל הרשאות מסמך,
Apply Filters,החל מסננים,
Apply Only Once,הגש בקשה פעם אחת בלבד,
Apply Strict User Permissions,החל הרשאות משתמש קפדניות,
Apply To,החל אל,
Apply To All Document Types,החל על כל סוגי המסמכים,
Apply User Permission On,החל הרשאת משתמש על,
Apply this rule if the User is the Owner,"החל מכלל זה, אם המשתמש הוא בעל",
Apply this rule only once per document,החל כלל זה רק פעם אחת למסמך,
Apply to all Documents Types,החל על כל סוגי המסמכים,
Applying: {0},מגיש בקשה: {0},
Appreciate,מעריך,
Appreciation,הוקרה,
Approval Required,נדרש אישור,
Apps,אפליקציות,
Ar,Ar,Number system
Archive,ארכיון,
Archived,ארכיון,
Archived Columns,עמודות בארכיון,
Are you sure you want to delete all rows?,האם אתה בטוח שברצונך למחוק את כל השורות?,
Are you sure you want to delete page {0}?,האם אתה בטוח שברצונך למחוק את הדף {0}?,
Are you sure you want to delete the attachment?,האם אתה בטוח שאתה רוצה למחוק את הקובץ המצורף?,
Are you sure you want to delete the column? All the fields in the column will be moved to the previous column.,האם אתה בטוח שברצונך למחוק את העמודה? כל השדות בעמודה יועברו לעמודה הקודמת.,Confirmation dialog message
Are you sure you want to delete the section? All the columns along with fields in the section will be moved to the previous section.,האם אתה בטוח שברצונך למחוק את הקטע? כל העמודות יחד עם השדות בקטע יועברו לסעיף הקודם.,Confirmation dialog message
Are you sure you want to delete the tab? All the sections along with fields in the tab will be moved to the previous tab.,האם אתה בטוח שברצונך למחוק את הכרטיסייה? כל הסעיפים יחד עם השדות בכרטיסייה יועברו ללשונית הקודמת.,Confirmation dialog message
Are you sure you want to discard the changes?,האם אתה בטוח שברצונך למחוק את השינויים?,
Are you sure you want to generate a new report?,האם אתה בטוח שברצונך ליצור דוח חדש?,
Are you sure you want to login to Frappe Cloud dashboard?,האם אתה בטוח שברצונך להתחבר ללוח המחוונים של Frappe Cloud?,
Are you sure you want to merge {0} with {1}?,האם אתה בטוח שברצונך למזג את {0} עם {1}?,
Are you sure you want to proceed?,האם אתה בטוח שאתה רוצה להמשיך?,
Are you sure you want to re-enable scheduler?,האם אתה בטוח שברצונך להפעיל מחדש את מתזמן?,
Are you sure you want to relink this communication to {0}?,האם אתה בטוח שברצונך לקשר מחדש את התקשורת הזו אל {0}?,
Are you sure you want to remove all failed jobs?,האם אתה בטוח שברצונך להסיר את כל העבודות שנכשלו?,
Are you sure you want to remove the {0} filter?,האם אתה בטוח שברצונך להסיר את המסנן {0}?,
Are you sure you want to reset all customizations?,האם אתה בטוח שברצונך לאפס את כל ההתאמות האישיות?,
Are you sure you want to save this document?,האם אתה בטוח שברצונך לשמור את המסמך הזה?,
Are you sure you want to send this newsletter now?,האם אתה בטוח שברצונך לשלוח ניוזלטר זה כעת?,
Are you sure?,האם אתה בטוח?,
Arguments,טיעונים,
Arial,Arial,
"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.","כשיטת עבודה מומלצת, לא להקצות את אותו הסט של שלטון רשות התפקידים שונים. במקום זאת, להגדיר תפקידים מרובים לאותו המשתמש.",
"As document sharing is disabled, please give them the required permissions before assigning.","מכיוון ששיתוף מסמכים מושבת, אנא תן להם את ההרשאות הנדרשות לפני ההקצאה.",
"As per your request, your account and data on {0} associated with email {1} has been permanently deleted","לפי בקשתך, החשבון והנתונים שלך ב-{0} המשויכים לדוא&quot;ל {1} נמחקו לצמיתות",
Assign Condition,הקצה תנאי,
Assign To,להקצות ל,
Assign To User Group,הקצה לקבוצת משתמשים,
Assign To Users,הקצה למשתמשים,
Assign a user,הקצאת משתמש,
"Assign one by one, in sequence","הקצה אחת אחת, ברצף",
Assign to me,להקצות לי,
Assign to the one who has the least assignments,הקצה למי שיש לו הכי מעט משימות,
Assign to the user set in this field,הקצה למערכת המשתמש בשדה זה,
Assigned,שהוקצה,
Assigned By,שהוקצה על ידי,
Assigned By Full Name,מוקצה בשם מלא,
Assigned To,מוקצה ל,
Assigned To/Owner,מוקצה ל / בעלים,
Assigning...,מקצה...,
Assignment,משימה,
Assignment Completed,הקצאה שהושלמה,
Assignment Days,ימי הקצאה,
Assignment Rule,כלל מטלה,
Assignment Rule Day,יום כלל ההקצאה,
Assignment Rule User,משתמש כלל מטלה,
Assignment Rule is not allowed on document type {0},כלל הקצאה אינו מותר בסוג המסמך {0},
Assignment Rules,כללי הקצאה,
Assignment Update on {0},עדכון הקצאה ב- {0},
Assignment for {0} {1},מטלה עבור {0} {1},
Assignment of {0} removed by {1},הקצאה של {0} הוסרה על ידי {1},
Assignments,משימות,
At least one column is required to show in the grid.,נדרשת לפחות עמודה אחת כדי להופיע ברשת.,
Atleast one field is required in Web Form Fields Table,נדרש שדה אחד לפחות בטבלת שדות טופס אינטרנט,
Atleast one field of Parent Document Type is mandatory,כמעט שדה אחד מסוג מסמכי הורה הוא חובה,
Attach,צרף,
Attach Document Print,צרף הדפסת מסמך,
Attach Image,צרף תמונה,
Attach Package,צרף חבילה,
Attach Print,צרף הדפסה,
Attach a web link,צרף קישור לאינטרנט,
Attach files / urls and add in table.,צרף קבצים / כתובות אתר והוסף בטבלה.,
Attached File,קובץ מצורף,
Attached To DocType,מצורף לDOCTYPE,
Attached To Field,מצורף לשדה,
Attached To Name,מצורף לשם,
Attached To Name must be a string or an integer,מצורף לשם חייב להיות מחרוזת או מספר שלם,
Attachment,קובץ מצורף,
Attachment Limit (MB),מגבלת קבצים מצורפים (MB),
Attachment Limit Reached,הגעת למגבלה של קבצים מצורפים,
Attachment Link,קישור מצורף,
Attachment Removed,הוסר Attachment,
Attachments,קבצים מצורפים,
Attempting Connection to QZ Tray...,מנסה להתחבר למגש QZ ...,
Attempting to launch QZ Tray...,מנסה להפעיל את מגש QZ ...,
Audience,קהל,
Audit System Hooks,ווי מערכת ביקורת,
Audit Trail,שביל ביקורת,
Auth URL Data,נתוני כתובת אתר אימות,
Authenticate as Service Principal,אימות כמנהל שירות,
Authentication,אימות,
Authentication Apps you can use are: ,אפליקציות אימות בהן אתה יכול להשתמש הן:,
Authentication failed while receiving emails from Email Account: {0}.,האימות נכשל בעת קבלת הודעות דוא&quot;ל מחשבון הדוא&quot;ל: {0}.,
